chr,tissue,tissueName,segmentID,start,end,isInClique,fantomExpression,fantomDistance,fantomCount,GTExExpression,GTExDistance,GTExCount,RNAPolCount
chrX,PA,Pancreas,14249,143750541,143754301,False,0.0,109732,1,0.0,3436,1,0
chrX,PA,Pancreas,14254,143785348,143790213,False,0.0,144539,1,0.0,0,1,0
chrX,PA,Pancreas,14263,143855849,143861274,False,0.0,215039,1,0.0,22797,1,0
chrX,PA,Pancreas,14265,143873972,143885971,False,0.0,233159,1,0.0,0,1,0
chrX,PA,Pancreas,14266,143885972,143889967,False,0.0,245175,1,0.0,717,1,0
chrX,PA,Pancreas,14271,143911169,143915969,False,0.0,270368,1,0.0,25914,1,0
chrX,PA,Pancreas,14279,143997281,144000996,False,0.0,259965,1,0.0,112026,1,0
chrX,PA,Pancreas,14281,144005514,144008971,False,0.0,251990,1,0.0,120259,1,0
chrX,PA,Pancreas,14286,144051731,144054841,False,0.0,206120,1,0.0,166476,1,0
chrX,PA,Pancreas,14287,144054842,144062514,False,0.0,198447,1,0.0,169587,1,0
chrX,PA,Pancreas,14291,144129981,144137977,False,0.0,122984,1,0.0,170857,1,0
chrX,PA,Pancreas,14293,144224823,144229092,False,0.0,31869,1,0.0,79742,1,0
chrX,PA,Pancreas,14295,144232781,144235930,False,0.0,25031,1,0.0,72904,1,0
chrX,PA,Pancreas,14299,144270828,144285831,False,0.0,9848,1,0.0,23003,1,0
chrX,PA,Pancreas,14304,144322260,144326034,False,0.0,61283,1,0.0,12567,1,0
chrX,PA,Pancreas,14305,144330917,144334338,False,0.0,69955,1,0.0,21224,1,0
chrX,PA,Pancreas,14316,144393938,144399145,False,0.0,132946,1,0.0,84245,1,0
chrX,PA,Pancreas,14321,144501231,144504724,False,0.0,88796,1,0.0,191538,1,0
chrX,PA,Pancreas,14322,144513797,144519324,False,0.0,74200,1,0.0,204104,1,0
chrX,PA,Pancreas,14325,144529591,144533264,False,0.0,60277,1,0.0,219898,1,0
chrX,PA,Pancreas,14328,144544911,144550231,False,0.0,43310,1,0.0,235218,1,0
chrX,PA,Pancreas,14329,144550232,144558884,False,0.0,34657,1,0.0,240539,1,0
chrX,PA,Pancreas,14330,144563874,144571178,False,0.0,22363,1,0.0,254181,1,0
chrX,PA,Pancreas,14331,144579734,144583162,False,0.0,10379,1,0.0,257615,1,0
chrX,PA,Pancreas,14334,144612552,144617271,False,0.0,19010,1,0.0,223506,1,0
chrX,PA,Pancreas,14340,144670554,144676525,False,0.0,56203,1,0.0,164252,1,0
chrX,PA,Pancreas,14345,144752956,144762430,False,0.0,20208,1,0.0,78347,1,0
chrX,PA,Pancreas,14349,144794155,144798039,False,0.0,42571,1,0.0,42738,1,0
chrX,PA,Pancreas,14351,144823761,144830439,False,0.0,10171,1,0.0,10338,1,0
chrX,PA,Pancreas,14352,144850157,144854262,False,0.0,9540,1,0.0,8497,1,0
chrX,PA,Pancreas,14353,144854263,144859269,False,0.0,13646,1,0.0,12603,1,0
chrX,PA,Pancreas,14354,144868766,144876300,False,0.0,28149,1,0.0,27106,1,0
chrX,PA,Pancreas,14355,144876301,144885648,False,0.0,35684,1,0.0,34641,1,0
chrX,PA,Pancreas,14361,144949860,144953918,False,0.0,109242,1,0.0,103190,1,0
chrX,PA,Pancreas,14365,145006613,145015241,False,0.0,165995,1,0.0,41867,1,0
chrX,PA,Pancreas,14366,145015242,145021885,False,0.0,174624,1,0.0,35223,1,0
chrX,PA,Pancreas,14369,145051580,145056516,False,0.0,190984,1,0.0,592,1,0
chrX,PA,Pancreas,14373,145102012,145107830,False,0.0,139670,1,0.0,44575,1,0
chrX,PA,Pancreas,14374,145107831,145112133,False,0.0,135367,1,0.0,50394,1,0
chrX,PA,Pancreas,14382,145192153,145196146,False,0.0,51354,1,0.0,15259,1,0
chrX,PA,Pancreas,14383,145199652,145206341,False,0.0,41159,1,0.0,22758,1,0
chrX,PA,Pancreas,14387,145218356,145229193,True,0.0,18307,1,0.0,3736,1,0
chrX,PA,Pancreas,14389,145243907,145252590,True,0.0,0,1,0.0,0,1,0
chrX,PA,Pancreas,14390,145264307,145269409,False,0.0,16801,1,0.0,8099,1,0
chrX,PA,Pancreas,14393,145295367,145300305,False,0.0,47861,1,0.0,39159,1,0
chrX,PA,Pancreas,14396,145325274,145329419,False,0.0,77766,1,0.0,69066,1,0
chrX,PA,Pancreas,14398,145332996,145338311,False,0.0,85488,1,0.0,76788,1,0
chrX,PA,Pancreas,14403,145384246,145388607,False,0.0,136738,1,0.0,128038,1,0
chrX,PA,Pancreas,14406,145455492,145459315,False,0.0,170855,1,0.0,170903,1,0
chrX,PA,Pancreas,14417,145595074,145601734,False,0.0,28436,1,0.0,28484,1,0
chrX,PA,Pancreas,14429,145742353,145747873,False,0.940639050564441,69923,1,0.0,20222,1,0
chrX,PA,Pancreas,14432,145770115,145776613,False,0.940639050564441,41183,1,0.0,1773,1,0
chrX,PA,Pancreas,14434,145815285,145824798,False,0.940639050564441,0,5,0.20185,0,1,0
chrX,PA,Pancreas,14435,145824799,145831399,False,0.0,0,1,0.20185,0,1,0
chrX,PA,Pancreas,14437,145867909,145876122,False,0.0,5466,1,0.20185,38053,1,0
chrX,PA,Pancreas,14441,145917313,145922662,False,0.0,35721,1,0.0,70088,1,0
chrX,PA,Pancreas,14442,145939713,145943593,False,0.0,58121,1,0.0,49157,1,0
chrX,PA,Pancreas,14443,145943594,145950246,False,0.0,62002,1,0.0,42504,1,0
chrX,PA,Pancreas,14451,146024748,146030724,False,0.0,15025,1,0.0,0,1,0
chrX,PA,Pancreas,14458,146159363,146163306,False,0.0,55777,1,0.0,131491,1,0
chrX,PA,Pancreas,14459,146180709,146184242,False,0.0,77123,1,0.0,152837,1,0
chrX,PA,Pancreas,14460,146191830,146197657,False,0.0,88244,1,0.0,163958,1,0
chrX,PA,Pancreas,14465,146248641,146259185,False,0.0,145055,1,0.0,168271,1,0
chrX,PA,Pancreas,14466,146259186,146268225,False,0.0,155600,1,0.0,159231,1,0
chrX,PA,Pancreas,14467,146268226,146274580,False,0.0,164640,1,0.0,152876,1,0
chrX,PA,Pancreas,14470,146288498,146295339,False,0.0,184912,1,0.0,132117,1,0
chrX,PA,Pancreas,14472,146367002,146372020,False,0.0,263416,1,0.0,55436,1,0
chrX,PA,Pancreas,14475,146417979,146421770,False,7.52511240451553,303467,1,0.0,5686,1,0
chrX,PA,Pancreas,14488,146551959,146557765,False,7.52511240451553,167472,1,0.0,0,1,0
chrX,PA,Pancreas,14491,146593270,146600022,False,7.52511240451553,125215,1,0.0918501,19575,1,0
chrX,PA,Pancreas,14492,146607095,146611115,False,7.52511240451553,114122,1,0.0918501,8482,1,0
chrX,PA,Pancreas,14497,146680300,146685269,False,7.52511240451553,39968,1,0.0918501,59716,1,0
chrX,PA,Pancreas,14503,146760283,146770741,False,7.52511240451553,35022,1,0.0,39030,1,0
chrX,PA,Pancreas,14504,146776138,146779932,False,7.52511240451553,50877,1,0.0,29839,1,0
chrX,PA,Pancreas,14516,146960500,146963932,False,0.0,37179,1,0.0,244,1,0
chrX,PA,Pancreas,14521,147062156,147075058,False,0.0,106036,1,0.0,97671,1,0
chrX,PA,Pancreas,14531,147327307,147331636,False,0.0,505,1,0.0,42579,1,0
chrX,PA,Pancreas,14532,147364344,147368133,False,0.0,14891,1,0.0,79616,1,0
chrX,PA,Pancreas,14537,147463248,147469350,False,0.0,80219,1,0.0,6974,1,0
chrX,PA,Pancreas,14539,147496094,147499971,False,0.0,113065,1,0.0,19648,1,0
chrX,PA,Pancreas,14540,147504664,147511833,False,0.0,121635,1,0.0,28218,1,0
chrX,PA,Pancreas,14542,147584373,147588513,False,0.0,201344,1,0.0,3099,1,0
chrX,PA,Pancreas,14548,147648404,147653438,False,0.0,222757,1,0.0,56495,1,0
chrX,PA,Pancreas,14557,147776322,147780176,False,0.0,96019,1,0.0,20829,1,0
chrX,PA,Pancreas,14561,147835731,147842013,False,0.0,34182,1,0.0,8347,1,0
chrX,PA,Pancreas,14563,147875027,147878333,True,0.0,0,2,0.047503,21845,1,0
chrX,PA,Pancreas,14567,147907496,147915823,True,8.46575145507997,0,5,5.27528,0,3,1
chrX,PA,Pancreas,14568,147915824,147919127,False,0.940639050564441,0,1,5.27528,0,1,0
chrX,PA,Pancreas,14572,147937047,147942543,False,0.0,0,1,5.27528,0,1,0
chrX,PA,Pancreas,14573,147947324,147952016,False,0.0,0,1,5.27528,0,2,0
chrX,PA,Pancreas,14576,147980765,147983061,False,0.0,0,3,0.0,0,1,0
chrX,PA,Pancreas,14577,147986530,147990150,False,0.0,5154,1,0.0,0,1,0
chrX,PA,Pancreas,14583,148048050,148053707,False,68.6666506912042,0,3,1.33819,0,1,0
chrX,PA,Pancreas,14589,148113520,148119599,False,2.82191715169332,61324,1,1.33819,60774,1,0
chrX,PA,Pancreas,14595,148185824,148190831,False,0.0,8006,1,0.0,7183,1,0
chrX,PA,Pancreas,14601,148233870,148241278,False,0.0,35017,1,0.0,34992,1,0
chrX,PA,Pancreas,14607,148350222,148354222,False,0.0,17289,1,0.0,110486,1,0
chrX,PA,Pancreas,14613,148429383,148433474,False,0.0,57849,1,0.0,31234,1,0
chrX,PA,Pancreas,14615,148438223,148442382,False,0.0,58197,1,0.0,22326,1,0
chrX,PA,Pancreas,14617,148471530,148475147,False,0.0,25431,1,0.0,6102,1,0
chrX,PA,Pancreas,14619,148480039,148486457,False,0.0,14121,1,0.0,11656,1,0
chrX,PA,Pancreas,14620,148497562,148503903,False,0.0,0,4,0.0527189,0,2,0
chrX,PA,Pancreas,14621,148514979,148519545,False,0.0,14086,1,0.0527189,0,1,0
chrX,PA,Pancreas,14623,148526800,148530130,False,0.0,25907,1,0.0527189,0,1,0
chrX,PA,Pancreas,14625,148535714,148538755,False,0.0,34821,1,0.0527189,0,1,0
chrX,PA,Pancreas,14628,148578864,148583246,False,0.0,77971,1,0.0527189,0,1,0
chrX,PA,Pancreas,14630,148591880,148595333,False,0.0,90987,1,0.0527189,0,1,0
chrX,PA,Pancreas,14635,148629494,148632979,False,0.0,128601,1,0.0527189,0,1,0
chrX,PA,Pancreas,14638,148647058,148652858,False,0.0,146165,1,0.0527189,0,1,0
chrX,PA,Pancreas,14639,148652859,148658081,False,0.0,147988,1,0.0527189,0,1,0
chrX,PA,Pancreas,14640,148658082,148661891,False,0.0,144178,1,0.0527189,0,1,0
chrX,PA,Pancreas,14641,148661892,148664995,False,0.0,141074,1,0.0527189,0,1,0
chrX,PA,Pancreas,14644,148700603,148705994,False,0.0,100072,1,0.0527189,0,1,0
chrX,PA,Pancreas,14645,148754518,148758470,False,0.0,47596,1,0.0527189,0,1,0
chrX,PA,Pancreas,14647,148762253,148769622,False,0.0,36444,1,0.0527189,0,1,0
chrX,PA,Pancreas,14649,148774792,148779115,False,0.0,26951,1,0.0527189,0,1,0
chrX,PA,Pancreas,14650,148788685,148793203,False,0.0,12863,1,0.0527189,0,1,0
chrX,PA,Pancreas,14652,148826394,148834690,False,0.0,20324,1,0.0527189,0,1,0
chrX,PA,Pancreas,14654,148863774,148871138,False,0.0,57710,1,0.0527189,0,1,0
chrX,PA,Pancreas,14661,148930042,148934071,False,0.0,51248,1,0.0527189,0,1,0
chrX,PA,Pancreas,14665,149003037,149010324,False,0.0,17714,1,0.0,46388,1,0
chrX,PA,Pancreas,14666,149025300,149031458,False,0.0,39977,1,0.0,25254,1,0
chrX,PA,Pancreas,14667,149041032,149046071,False,0.0,53930,1,0.0,10641,1,0
chrX,PA,Pancreas,14669,149082368,149086811,False,0.0,13190,1,0.0,24899,1,0
chrX,PA,Pancreas,14670,149092042,149095360,False,0.0,4641,1,0.0,34573,1,0
chrX,PA,Pancreas,14676,149127885,149132684,False,0.0,14271,1,0.0,70416,1,0
chrX,PA,Pancreas,14679,149204289,149207406,False,0.0,4669,1,0.0,146820,1,0
chrX,PA,Pancreas,14682,149236560,149240622,False,0.0,33306,1,0.0,179091,1,0
chrX,PA,Pancreas,14684,149251418,149257502,False,0.0,16426,1,0.0,193949,1,0
chrX,PA,Pancreas,14686,149261603,149269048,False,0.0,4880,1,0.0,204134,1,0
chrX,PA,Pancreas,14688,149296918,149300453,False,0.0,22989,1,10.7446,176535,1,0
chrX,PA,Pancreas,14689,149300454,149303744,False,0.0,26525,1,10.7446,173244,1,0
chrX,PA,Pancreas,14690,149303745,149308044,False,0.0,29816,1,10.7446,168944,1,0
chrX,PA,Pancreas,14691,149362501,149368472,False,0.0,88572,1,10.7446,108516,1,0
chrX,PA,Pancreas,14693,149388469,149394264,False,0.0,84667,1,10.7446,82724,1,0
chrX,PA,Pancreas,14694,149408656,149411867,False,0.0,67063,1,10.7446,65121,1,0
chrX,PA,Pancreas,14695,149448605,149452210,False,0.0,26720,1,10.7446,24778,1,0
chrX,PA,Pancreas,14697,149455546,149459564,False,0.0,19366,1,10.7446,17424,1,0
chrX,PA,Pancreas,14700,149484016,149491773,False,0.0,0,7,10.7446,0,1,0
chrX,PA,Pancreas,14702,149496781,149502749,False,0.0,0,2,10.7446,0,1,0
chrX,PA,Pancreas,14704,149506864,149511792,False,48.9132306293509,1517,1,10.7446,0,2,0
chrX,PA,Pancreas,14707,149528521,149546412,True,12.2283076573377,0,6,4.70974,0,2,2
chrX,PA,Pancreas,14708,149546413,149550429,False,12.2283076573377,5347,1,4.47787,0,2,0
chrX,PA,Pancreas,14713,149606107,149610593,False,0.0,5416,1,2.54152,0,1,0
chrX,PA,Pancreas,14717,149625364,149633615,False,4.70319525282221,0,2,2.54152,0,1,0
chrX,PA,Pancreas,14718,149633616,149637220,False,2.82191715169332,1804,1,2.54152,1704,1,0
chrX,PA,Pancreas,14719,149637221,149641943,False,2.82191715169332,5408,1,2.54152,5309,1,0
chrX,PA,Pancreas,14720,149646400,149649627,False,2.82191715169332,14601,1,0.0,0,1,0
chrX,PA,Pancreas,14721,149649628,149658883,False,2.82191715169332,17829,1,0.0,0,1,0
chrX,PA,Pancreas,14722,149681111,149684746,False,0.0,3436,1,0.0,3482,1,0
chrX,PA,Pancreas,14723,149684747,149700473,True,0.0,0,2,0.0,0,1,0
chrX,PA,Pancreas,14725,149706128,149709747,False,0.0,2307,1,0.0,0,1,0
chrX,PA,Pancreas,14731,149753247,149757396,True,0.0,2129,1,0.0,401,1,0
chrX,PA,Pancreas,14732,149757397,149761762,False,0.0,0,1,0.0,0,3,0
chrX,PA,Pancreas,14734,149796196,149800561,False,0.0,36665,1,0.0,7653,1,0
chrX,PA,Pancreas,14737,149834696,149838672,False,0.0,42485,1,0.0,0,1,0
chrX,PA,Pancreas,14740,149847901,149852467,False,0.0,28702,1,0.0,0,1,0
chrX,PA,Pancreas,14743,149870974,149887204,False,0.0,0,2,0.0437541,0,3,0
chrX,PA,Pancreas,14747,149933088,149945009,True,23.515976264111,0,3,12.1854,0,1,2
chrX,PA,Pancreas,14749,149948618,149952863,False,0.0,7913,1,1.03254,0,1,0
chrX,PA,Pancreas,14751,149959605,149965679,False,0.0,0,2,1.03254,0,1,0
chrX,PA,Pancreas,14757,149989861,149995119,False,0.0,29021,1,1.03254,0,1,0
chrX,PA,Pancreas,14763,150037919,150041852,False,0.0,21021,1,1.03254,0,1,0
chrX,PA,Pancreas,14766,150050889,150057842,False,0.0,5031,1,1.03254,0,1,0
chrX,PA,Pancreas,14769,150072909,150076936,False,0.0,10031,1,1.03254,0,1,0
chrX,PA,Pancreas,14775,150106616,150111426,False,0.0,38904,1,1.03254,0,1,0
chrX,PA,Pancreas,14777,150115364,150120477,False,0.0,29853,1,1.03254,0,2,0
chrX,PA,Pancreas,14784,150172411,150177949,False,0.0,22075,1,1.03254,0,1,0
chrX,PA,Pancreas,14785,150177950,150183896,False,0.0,27614,1,1.03254,0,1,0
chrX,PA,Pancreas,14787,150188650,150192873,False,0.0,38314,1,1.03254,0,1,0
chrX,PA,Pancreas,14788,150192874,150200522,False,0.0,42538,1,1.03254,0,1,0
chrX,PA,Pancreas,14792,150216386,150222534,False,0.0,66050,1,1.03254,0,1,0
chrX,PA,Pancreas,14798,150249336,150257075,False,0.0,98991,1,0.12286,16440,1,0
chrX,PA,Pancreas,14801,150267107,150272257,False,0.0,89357,1,0.12286,34211,1,0
chrX,PA,Pancreas,14803,150283391,150287861,False,0.0,73734,1,0.12286,50495,1,0
chrX,PA,Pancreas,14808,150304753,150308954,False,0.0,52639,1,2.75512,52468,1,0
chrX,PA,Pancreas,14809,150321087,150328741,False,0.0,32838,1,2.75512,32681,1,0
chrX,PA,Pancreas,14810,150328742,150332740,False,0.0,28838,1,2.75512,28682,1,0
chrX,PA,Pancreas,14811,150335760,150341490,False,0.0,20082,1,2.75512,19932,1,0
chrX,PA,Pancreas,14812,150341491,150345150,False,0.0,16423,1,2.75512,16272,1,0
chrX,PA,Pancreas,14813,150345151,150350051,False,0.0,11522,1,2.75512,11371,1,0
chrX,PA,Pancreas,14816,150358830,150371967,True,6.58447335395109,0,6,2.75512,0,1,2
chrX,PA,Pancreas,14822,150421238,150424679,False,0.940639050564441,27087,1,2.75512,0,1,0
chrX,PA,Pancreas,14823,150424680,150430804,False,0.940639050564441,30531,1,2.75512,0,1,0
chrX,PA,Pancreas,14825,150438678,150443188,False,0.940639050564441,44514,1,2.75512,0,1,0
chrX,PA,Pancreas,14828,150458416,150462342,False,0.940639050564441,64257,1,2.75512,0,1,0
chrX,PA,Pancreas,14832,150475043,150479977,False,0.0,68020,1,2.75512,0,1,0
chrX,PA,Pancreas,14834,150483526,150489993,False,0.0,58012,1,2.75512,0,1,0
chrX,PA,Pancreas,14838,150503705,150511434,False,0.0,36567,1,2.75512,0,1,0
chrX,PA,Pancreas,14841,150521607,150531380,False,0.0,16437,1,2.75512,7429,1,1
chrX,PA,Pancreas,14842,150531381,150541727,False,0.0,6095,1,2.75512,17203,1,0
chrX,PA,Pancreas,14843,150541728,150547827,False,0.0,0,1,2.72437,20590,1,0
chrX,PA,Pancreas,14845,150554133,150559375,False,0.0,3272,1,2.72437,9042,1,0
chrX,PA,Pancreas,14846,150559376,150565850,False,0.0,0,1,2.72437,2567,1,0
chrX,PA,Pancreas,14847,150565851,150577530,False,6.58447335395109,0,1,2.72437,0,1,1
chrX,PA,Pancreas,14851,150592247,150596944,False,6.58447335395109,23617,1,2.72437,0,1,0
chrX,PA,Pancreas,14853,150602066,150606465,False,6.58447335395109,33438,1,2.72437,0,1,0
chrX,PA,Pancreas,14854,150606466,150611400,False,6.58447335395109,37838,1,2.72437,0,1,0
chrX,PA,Pancreas,14855,150611401,150624240,False,6.58447335395109,42782,1,2.72437,0,1,0
chrX,PA,Pancreas,14856,150624241,150634454,False,6.58447335395109,55622,1,2.72437,0,1,0
chrX,PA,Pancreas,14857,150634455,150638012,False,25.3972543652399,55351,1,2.72437,0,1,0
chrX,PA,Pancreas,14858,150638013,150642430,False,25.3972543652399,50933,1,2.72437,0,1,0
chrX,PA,Pancreas,14859,150642431,150646050,False,25.3972543652399,47313,1,2.72437,0,1,0
chrX,PA,Pancreas,14860,150646051,150650251,False,25.3972543652399,43112,1,2.72437,0,1,0
chrX,PA,Pancreas,14864,150668857,150672778,False,25.3972543652399,20585,1,2.72437,0,1,0
chrX,PA,Pancreas,14866,150677471,150686079,False,25.3972543652399,7284,1,2.72437,4328,1,0
chrX,PA,Pancreas,14867,150686080,150699149,True,25.3972543652399,0,2,6.75311,0,1,1
chrX,PA,Pancreas,14868,150699150,150707413,False,0.0,0,1,6.75311,0,1,0
chrX,PA,Pancreas,14870,150711163,150715091,True,1.88127810112888,3527,1,6.75311,0,1,0
chrX,PA,Pancreas,14871,150715092,150719141,False,1.88127810112888,0,1,6.75311,0,1,0
chrX,PA,Pancreas,14872,150719142,150725977,False,1.88127810112888,521,1,6.75311,0,1,0
chrX,PA,Pancreas,14874,150731096,150735054,False,1.88127810112888,12475,1,6.75311,0,1,0
chrX,PA,Pancreas,14881,150765315,150768642,False,0.0,409,1,8.3095,0,1,0
chrX,PA,Pancreas,14882,150768643,150773384,False,0.0,0,1,8.3095,0,1,0
chrX,PA,Pancreas,14883,150773385,150781104,False,0.0,0,1,8.3095,0,1,0
chrX,PA,Pancreas,14885,150796972,150807112,False,0.0,8924,1,8.3095,0,1,0
chrX,PA,Pancreas,14889,150831398,150837006,False,0.0,113,1,8.3095,0,1,0
chrX,PA,Pancreas,14890,150837007,150841154,False,0.0,5722,1,8.3095,0,1,0
chrX,PA,Pancreas,14891,150841155,150844512,False,0.0,9870,1,8.3095,0,1,0
chrX,PA,Pancreas,14892,150844513,150849506,False,0.0,13228,1,8.3095,0,1,0
chrX,PA,Pancreas,14893,150849507,150854870,False,0.0,18148,1,8.3095,0,1,0
chrX,PA,Pancreas,14894,150854871,150863547,False,0.0,9471,1,8.3095,0,1,0
chrX,PA,Pancreas,14895,150863548,150873298,False,0.0,0,1,8.3095,0,1,0
chrX,PA,Pancreas,14896,150873299,150884132,False,0.0,255,1,8.3095,0,1,0
chrX,PA,Pancreas,14898,150895698,150905495,True,39.5068401237065,0,6,8.3095,0,1,1
chrX,PA,Pancreas,14899,150905496,150909030,False,0.0,6543,1,0.0,6783,1,0
chrX,PA,Pancreas,14900,150909031,150916363,False,0.0,10078,1,0.0,0,1,0
chrX,PA,Pancreas,14901,150916364,150930958,False,0.0,17411,1,0.0,0,1,0
chrX,PA,Pancreas,14905,150972803,150983843,True,1.88127810112888,0,5,3.21491,0,1,1
chrX,PA,Pancreas,14906,150983844,150987648,False,0.0,0,1,3.21491,0,1,0
chrX,PA,Pancreas,14910,151028577,151032626,False,3.76255620225776,35098,1,0.0,2171,1,0
chrX,PA,Pancreas,14911,151032627,151038350,False,3.76255620225776,39148,1,0.0,6221,1,0
chrX,PA,Pancreas,14912,151038351,151043037,False,3.76255620225776,44872,1,0.0,11945,1,0
chrX,PA,Pancreas,14913,151043038,151049211,False,3.76255620225776,49559,1,0.0,16632,1,0
chrX,PA,Pancreas,14915,151053327,151056419,False,3.76255620225776,59848,1,0.0,26921,1,0
chrX,PA,Pancreas,14916,151056420,151061230,False,3.76255620225776,62941,1,0.0,30014,1,0
chrX,PA,Pancreas,14917,151061231,151067629,False,3.76255620225776,67752,1,0.0,34825,1,0
chrX,PA,Pancreas,14918,151067630,151076567,False,3.76255620225776,74151,1,0.0,41224,1,0
chrX,PA,Pancreas,14919,151081756,151086713,False,3.76255620225776,88277,1,0.0,55350,1,0
chrX,PA,Pancreas,14922,151099333,151103016,False,0.0,73566,1,0.0,65206,1,0
chrX,PA,Pancreas,14923,151103017,151107015,False,0.0,69567,1,0.0,61207,1,0
chrX,PA,Pancreas,14925,151113825,151119925,False,0.0,56657,1,0.0,48297,1,0
chrX,PA,Pancreas,14929,151138818,151144941,True,0.0,31641,1,0.0,23281,1,0
chrX,PA,Pancreas,14931,151148764,151151875,False,0.0,24707,1,0.0,16347,1,0
chrX,PA,Pancreas,14934,151164980,151183513,True,0.0,0,5,0.0,0,4,0
chrX,PA,Pancreas,14935,151183514,151187743,False,0.0,1936,1,0.0,659,1,0
chrX,PA,Pancreas,14936,151187744,151194240,False,0.0,6166,1,0.0,4889,1,0
chrX,PA,Pancreas,14937,151194241,151199589,False,0.0,12663,1,0.0,11386,1,0
chrX,PA,Pancreas,14938,151199590,151206206,False,0.0,18012,1,0.0,16735,1,0
chrX,PA,Pancreas,14940,151209995,151213422,False,0.0,28417,1,0.0,12807,1,0
chrX,PA,Pancreas,14944,151224043,151234069,False,0.0,42465,1,0.0,0,1,0
chrX,PA,Pancreas,14945,151234070,151242960,False,0.0,52492,1,0.0,6355,1,0
chrX,PA,Pancreas,14947,151248911,151253711,False,0.0,67333,1,0.0,21196,1,0
chrX,PA,Pancreas,14956,151310648,151314917,False,0.0,78835,1,0.0,34859,1,0
chrX,PA,Pancreas,14957,151314918,151319142,False,0.0,74610,1,0.0,39129,1,0
chrX,PA,Pancreas,14958,151323026,151326988,True,0.0,66764,1,0.0,47237,1,0
chrX,PA,Pancreas,14959,151326989,151330224,False,0.0,63528,1,0.0,51200,1,0
chrX,PA,Pancreas,14960,151335932,151339223,True,0.0,54529,1,5.68936,57292,1,0
chrX,PA,Pancreas,14962,151343363,151347965,True,0.0,45787,1,5.68936,48550,1,0
chrX,PA,Pancreas,14963,151347966,151353138,False,0.0,40614,1,5.68936,43377,1,0
chrX,PA,Pancreas,14968,151378984,151388150,False,0.0,5602,1,5.68936,8365,1,0
chrX,PA,Pancreas,14969,151388151,151407390,False,63.0228163878176,0,7,5.68936,0,1,1
chrX,PA,Pancreas,14971,151414259,151417824,False,19.7534200618533,17017,1,5.68936,4895,1,0
chrX,PA,Pancreas,14972,151417825,151421663,False,19.7534200618533,20583,1,5.68936,8461,1,0
chrX,PA,Pancreas,14973,151421664,151428340,False,19.7534200618533,24422,1,5.68936,12300,1,0
chrX,PA,Pancreas,14977,151442663,151445848,False,19.7534200618533,45421,1,5.68936,33299,1,0
chrX,PA,Pancreas,14978,151445849,151453491,False,19.7534200618533,48607,1,5.68936,36485,1,0
chrX,PA,Pancreas,14980,151458999,151463396,False,19.7534200618533,61757,1,0.0,34330,1,0
chrX,PA,Pancreas,14982,151485002,151490441,False,0.0,48093,1,0.0,7285,1,0
chrX,PA,Pancreas,14985,151503982,151508664,False,0.0,29870,1,0.0,5628,1,0
chrX,PA,Pancreas,14987,151512047,151517371,False,0.0,21163,1,0.0,0,1,0
chrX,PA,Pancreas,14988,151517372,151521977,False,0.0,16557,1,0.0,1127,1,0
chrX,PA,Pancreas,14989,151521978,151524979,False,0.0,13555,1,0.0,5733,1,0
chrX,PA,Pancreas,14990,151524980,151531722,False,0.0,6812,1,0.0,8735,1,0
chrX,PA,Pancreas,14991,151531723,151536338,False,0.0,2196,1,0.0,15478,1,0
chrX,PA,Pancreas,14992,151536339,151542436,False,0.0,0,2,0.0,20094,1,0
chrX,PA,Pancreas,14994,151547437,151551901,False,0.0,8861,1,0.0,11774,1,0
chrX,PA,Pancreas,14995,151551902,151557470,False,0.0,6192,1,0.0,6205,1,0
chrX,PA,Pancreas,14997,151561184,151566462,True,0.0,0,2,0.0,0,1,0
chrX,PA,Pancreas,14998,151566463,151574463,False,0.0,2728,1,0.0,0,1,0
chrX,PA,Pancreas,15000,151581871,151585627,True,0.0,18136,1,0.0,0,1,0
chrX,PA,Pancreas,15003,151592540,151597224,False,0.0,28805,1,0.0,0,1,0
chrX,PA,Pancreas,15005,151600822,151606424,False,0.0,37087,1,0.0,0,1,0
chrX,PA,Pancreas,15006,151606425,151612443,False,0.0,42690,1,0.0,0,1,0
chrX,PA,Pancreas,15010,151641772,151650520,False,0.0,65508,1,0.0,0,1,0
chrX,PA,Pancreas,15012,151660938,151666511,False,0.0,49517,1,0.0,0,1,0
chrX,PA,Pancreas,15013,151673673,151681402,True,0.0,34626,1,0.0,0,1,0
chrX,PA,Pancreas,15015,151687743,151696226,True,0.0,19802,1,0.0301527,0,1,0
chrX,PA,Pancreas,15016,151696227,151700817,True,0.0,15211,1,0.0301527,0,1,0
chrX,PA,Pancreas,15018,151707490,151720086,True,0.0,0,3,0.0489754,0,1,0
chrX,PA,Pancreas,15019,151720087,151724930,True,0.0,0,1,0.0489754,0,1,0
chrX,PA,Pancreas,15020,151724931,151730126,False,0.0,2139,1,0.0489754,1737,1,0
chrX,PA,Pancreas,15021,151730127,151736406,True,0.0,7335,1,0.0,0,1,0
chrX,PA,Pancreas,15022,151736407,151740866,True,0.0,13615,1,0.0,0,1,0
chrX,PA,Pancreas,15023,151740867,151744800,False,0.0,18075,1,0.0,0,1,0
chrX,PA,Pancreas,15025,151749639,151754098,False,0.0,26847,1,0.0,4075,1,0
chrX,PA,Pancreas,15026,151754099,151757452,False,0.0,31307,1,0.0,8535,1,0
